`name`,`ispublic`,`description`,`officialreleaseddate`,`durationsecond`,`isplayable`,`thumbnailurl`,`refcode`,`tagsjson`,`artistrefcodes`
`Chỉ riêng mình ta`,`true`,,`2021-11-18`,`246`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/0d0d3a6e9ab8c39e28648eeb179a37df/0d0d3a6e9ab8c39e28648eeb179a37df.jpg`,`spt_7r4C3nLSHJ4sRaRcAMC0cQ`,`["Chỉ riêng mình ta"]`,`["spt_1L1VfizWn4DkFt602yD80U"]`
`6 Cô Gái Bạn Có Thể Sẽ Hẹn Hò Ở Đại Học`,`true`,,`2023-07-28`,`280`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/ebd848876996835b9f84cab14d77791e/ebd848876996835b9f84cab14d77791e.jpg`,`spt_7rltFDS5EDNrH13ZWrWBOS`,`["6 Cô Gái Bạn Có Thể Sẽ Hẹn Hò Ở Đại Học"]`,`["spt_5h0cBKxBX54CqPaQU6tJhk"]`
`Ước Gì (feat. Hoà Minzy & Hứa Kim Tuyền)`,`true`,,`2021-01-26`,`270`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/4ae92543b8a81749b19361e6e51a0e57/4ae92543b8a81749b19361e6e51a0e57.jpg`,`spt_7suBIdTECYiohrXSsbRAIu`,`["Ước Gì (feat. Hoà Minzy & Hứa Kim Tuyền)"]`,`["spt_033tY0EKEVdDtzoeEMMCJC", "spt_3Ufoo4BPShhahtCSjgpBLP", "spt_3BWBxpXDxofgji3RKZPIz8"]`
`Cân Bằng`,`true`,,`2019-07-31`,`212`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/4a03c1818c95c61059e56d7e640de7f7/4a03c1818c95c61059e56d7e640de7f7.jpg`,`spt_0xEfwYTfXAgunXMqL9XQkz`,`["Cân Bằng"]`,`["spt_2j3AXmye1FJXoGOXr6tufj"]`
`Thiên đường tìm đâu (feat. Isaac)`,`true`,,`2022-12-17`,`281`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/4ccfd589172c0adaca786e0a3a74f896/4ccfd589172c0adaca786e0a3a74f896.jpg`,`spt_7yWaEp9kihvoKKkz0qVwLE`,`["Thiên đường tìm đâu (feat. Isaac)"]`,`["spt_6bLRsp9AAj3St5Ai70PPVm", "spt_40JnMfFlpwqBnWitkL96g4"]`
`Điều Muôn Thuở - Live`,`true`,,`2015-01-01`,`217`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/c760bd3fd47f06ff61e7a196313901da/c760bd3fd47f06ff61e7a196313901da.jpg`,`spt_1O5sZv9vMOebciwA0pcTyQ`,`["Điều Muôn Thuở - Live"]`,`["spt_7hLz2ZikFy4ZwDZS12Z77n"]`
`Hót Hòn Họt`,`true`,,`2023-11-18`,`227`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/050e8cbc29d7c07088c01e17535dec90/050e8cbc29d7c07088c01e17535dec90.jpg`,`spt_4SKQ8Ix4Fn0CfKZ4V0Cxbg`,`["Hót Hòn Họt"]`,`["spt_1L2VD3TPgcbUod5IID06xJ", "spt_3IMLi0C3EgNuwDiksTxiS5", "spt_1K90lslp04EFnCGLv2edKQ"]`
`Người Chồng Xa Xứ (feat. Khánh Tiên)`,`true`,,`2019-09-11`,`296`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/255bf767e26cb1af31304a1dc41c7832/255bf767e26cb1af31304a1dc41c7832.jpg`,`spt_6Kp8PJezmJK0RM2y21KVYo`,`["Người Chồng Xa Xứ (feat. Khánh Tiên)"]`,`["spt_03xckTFB2M94SboXDuDc2z", "spt_66XI3e3rhcir1mUD4QF77y"]`
`your love`,`true`,,`2021-01-12`,`223`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/dbfd2427371925ee38a714c95972fdd5/dbfd2427371925ee38a714c95972fdd5.jpg`,`spt_6pHLPGcCm1JYdjAv2b7UgT`,`["your love"]`,`["spt_2UK55AFshflMYHdBySyVoC", "spt_2UNKFai77S0PsPIVY0pqCx"]`
`Quảng Nam Đất Mẹ Nghĩa Tình`,`true`,,`2019-09-11`,`327`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/fc32ddb0d2e1248a34c6bd1e2b2d91b2/fc32ddb0d2e1248a34c6bd1e2b2d91b2.jpg`,`spt_6S2fwtLfte8vXmUGlXpxDO`,`["Quảng Nam Đất Mẹ Nghĩa Tình"]`,`["spt_03xckTFB2M94SboXDuDc2z"]`
`Em Không`,`true`,,`2022-11-03`,`317`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/ab378307db5fd3cf4fd9a04fa46484b8/ab378307db5fd3cf4fd9a04fa46484b8.jpg`,`spt_6YndJvp5XpMuzmtWLWI8hp`,`["Em Không"]`,`["spt_5ptgjFDE2abY6Xwo4ytufN"]`
`Chỉ Có Thể Là Anh`,`true`,,`2022-06-18`,`214`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/32e7638dc5626aa8654bdd1425b4d588/32e7638dc5626aa8654bdd1425b4d588.jpg`,`spt_7hPwRuHUgVgLmkJsOxtUab`,`["Chỉ Có Thể Là Anh"]`,`["spt_2knyDFP4xw9wZEWA98JX6b"]`
`Cung Đàn Vỡ Đôi & Mời Anh Vào Team Em`,`true`,,`2023-11-11`,`240`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/fdaa84d468a66c93f3c6ce2c58cf8c3e/fdaa84d468a66c93f3c6ce2c58cf8c3e.jpg`,`spt_7HSSQYFDsHG6fxEyltYJ2s`,`["Cung Đàn Vỡ Đôi & Mời Anh Vào Team Em"]`,`["spt_6jRD85dsXJYn5vv73rqSGi", "spt_1L1VfizWn4DkFt602yD80U"]`
`Sai`,`true`,,`2013-03-24`,`275`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/217d773072e1aba165cd647c8024c283/217d773072e1aba165cd647c8024c283.jpg`,`spt_7qevIH60La5hGzyTacfPc5`,`["Sai"]`,`["spt_1CWwyDPjCowRTO4p6A7r6g"]`
`Công Chúa Bong Bóng`,`true`,,`2022-11-11`,`210`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/fe5475afdf70e4113008429339001e7c/fe5475afdf70e4113008429339001e7c.jpg`,`spt_7hZHVZrM4fc73Yjp06XJZ6`,`["Công Chúa Bong Bóng"]`,`["spt_3lW2KzcQ2kUnAgHy9HyTpw", "spt_7LLfmKhGZI11XO0dO4xDI7"]`
`When We Are One`,`true`,,`2018-05-04`,`152`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/5c56981ae57f489fb024888696dbd071/5c56981ae57f489fb024888696dbd071.jpg`,`spt_7jZMVqFIxQqlyYX8uhAsn3`,`["When We Are One"]`,`["spt_5CFHnyWyfL2ri3EwSgte26", "spt_1Q7LEfvTi4UBukwTDOuDqP"]`
`Thị Mầu - Đạt R Remix`,`true`,,`2023-03-20`,`222`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/901e538b2a36cab9f4985fafda258b1b/901e538b2a36cab9f4985fafda258b1b.jpg`,`spt_1bBh3OX6KLT0X1W3SEi1wM`,`["Thị Mầu - Đạt R Remix"]`,`["spt_3BWBxpXDxofgji3RKZPIz8", "spt_7JDILmtyeVUHvo5zZn338y", "spt_0SweHpKR4fFzZvXwgGEJmL", "spt_3nGqUwkJHiLPDECMVrX1Sq"]`
`Lúc em cần anh đang ở đâu`,`true`,,`2022-10-18`,`272`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/1440781d3357a68ea23324fa336777bd/1440781d3357a68ea23324fa336777bd.jpg`,`spt_7KUEcOD8qol56Sn0CYPYYr`,`["Lúc em cần anh đang ở đâu"]`,`["spt_6InVt9jASvsJY7qA60AGzf", "spt_1f3aY4gX0O9B59iQyZXY0I"]`
`Anh có bao nhiêu % Tori`,`true`,,`2022-10-17`,`197`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/af1b01cd76fc3e46ca3e106252d92b0f/af1b01cd76fc3e46ca3e106252d92b0f.jpg`,`spt_7l1yNT2P01Dv37zVujHiXk`,`["Anh có bao nhiêu % Tori"]`,`["spt_5ptgjFDE2abY6Xwo4ytufN", "spt_1TdtsDVivxc6PpkQdNuXdR"]`
`Ôi Trời Ơi`,`true`,,`2022-10-08`,`235`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/e1e2bc646515bf3b66185b8f99325c6f/e1e2bc646515bf3b66185b8f99325c6f.jpg`,`spt_7LDCsWfVKo42vP8w5UFQSr`,`["Ôi Trời Ơi"]`,`["spt_6oqtpFuvCTISMPeGv6P2sj"]`
`Thà Bỏ Lỡ`,`true`,,`2023-08-22`,`199`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/ce34ba6a25d0eb632154f53d4f97255c/ce34ba6a25d0eb632154f53d4f97255c.jpg`,`spt_7mJoltM96p9MddlfnSMmmB`,`["Thà Bỏ Lỡ"]`,`["spt_3y0Tmt0epaxAHy6L89dGGC"]`
`Mùa Mưa Ngâu Nằm Cạnh`,`true`,,`2018-03-28`,`271`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/2186467a76d6c164e0508dd6a7fae566/2186467a76d6c164e0508dd6a7fae566.jpg`,`spt_7o0AuPw89jvh0GiRNQQffR`,`["Mùa Mưa Ngâu Nằm Cạnh"]`,`["spt_57g2v7gJZepcwsuwssIfZs"]`
`Hai Mươi`,`true`,,`2018-08-10`,`270`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/732d427c73604e20c5ec68d6ba7a2193/732d427c73604e20c5ec68d6ba7a2193.jpg`,`spt_7qSQQ6eo191hkHgDNPN3Vw`,`["Hai Mươi"]`,`["spt_1CWwyDPjCowRTO4p6A7r6g"]`
`Chí Phèo`,`true`,,`2022-10-08`,`281`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/f0082307c2fb09b54ce63738aabefeb5/f0082307c2fb09b54ce63738aabefeb5.jpg`,`spt_7rl2DtE9LAp5cqHXXeRfBk`,`["Chí Phèo"]`,`["spt_5kG9gxVkkdrskVLhfblCjT"]`
`Chiện Tình Yên`,`true`,,`2022-10-17`,`235`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/1de74504f9ea1b69fc7c27815588f36f/1de74504f9ea1b69fc7c27815588f36f.jpg`,`spt_7sg896VBSLnqc4Ov2m7k9c`,`["Chiện Tình Yên"]`,`["spt_5ptgjFDE2abY6Xwo4ytufN", "spt_3C9BZr3AmjZ89zzcOdkA4i"]`
`Một Chút Thôi`,`true`,,`2016-04-27`,`260`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/2414f2cacb34c48be78c1000b1dc2d38/2414f2cacb34c48be78c1000b1dc2d38.jpg`,`spt_7sH2wzG1gU4vUa18K8i7mo`,`["Một Chút Thôi"]`,`["spt_4s1DRFQAYnDvXmKYFBUcYa"]`
`Thu Và Anh`,`true`,,`2023-08-08`,`285`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/5f2fd5c91e5503d407fc65f80505ec7c/5f2fd5c91e5503d407fc65f80505ec7c.jpg`,`spt_7u3ymMP2gEkubMBUJuT7fn`,`["Thu Và Anh"]`,`["spt_7AjrzSwNXDH9bZjjCKR8kA"]`
`Tóc Nâu Môi Trầm`,`true`,,`2018-08-10`,`212`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/4f8c5259c9cf78e6debcccea255dfd99/4f8c5259c9cf78e6debcccea255dfd99.jpg`,`spt_7yA02N8Ezl4CtqGeBE65IZ`,`["Tóc Nâu Môi Trầm"]`,`["spt_1CWwyDPjCowRTO4p6A7r6g"]`
`Mơ Trên Môi Anh`,`true`,,`2023-08-10`,`209`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/396036dedccc780903c7bff1e681f167/396036dedccc780903c7bff1e681f167.jpg`,`spt_1ohim4RJHeyDU9QmwymiTu`,`["Mơ Trên Môi Anh"]`,`["spt_6jFvKq4gMkQ50joURHPGXO"]`
`Cô Đơn Giữa Cuộc Tình - Live`,`true`,,`2023-10-01`,`83`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/144e6a6e22d8dc4360c6b03712f52c15/144e6a6e22d8dc4360c6b03712f52c15.jpg`,`spt_51PDiryVipWj6VBS3ycgFl`,`["Cô Đơn Giữa Cuộc Tình - Live"]`,`["spt_24Wn81dwdDeTCuB1BWGoVJ"]`
`Chọn một ngày (Beat)`,`true`,,`2023-05-20`,`242`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/430da1bff9b47eb39ffaec109999a9d0/430da1bff9b47eb39ffaec109999a9d0.jpg`,`spt_51YN9foBQ969ReiMXY9RKg`,`["Chọn một ngày (Beat)"]`,`["spt_4uqZAHbX45ygzxhxkRwTwR"]`
`UMBALA - Acoustic Version`,`true`,,`2020-10-15`,`174`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/b887ec92359c264456800af2f9e62f86/b887ec92359c264456800af2f9e62f86.jpg`,`spt_5OB6HR501YPEOcSoMUDCtS`,`["UMBALA - Acoustic Version"]`,`["spt_6IBIzIFj0W756sS7OITld5"]`
`Những Thứ Không Thuộc Về`,`true`,,`2022-03-23`,`172`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/5043569942d5c00e0e9d639da73df5dd/5043569942d5c00e0e9d639da73df5dd.jpg`,`spt_5AzAXoBiy8i9yNXjDTnNd4`,`["Những Thứ Không Thuộc Về"]`,`["spt_1984OVQ0KnJW80MiZYOrFF"]`
`Giờ Thì Ai Cười`,`true`,,`2023-10-16`,`224`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/7cbdc74f0365eed07ee36eec3aca2c57/7cbdc74f0365eed07ee36eec3aca2c57.jpg`,`spt_5KLL3jbaiks9Shy5ohz6oG`,`["Giờ Thì Ai Cười"]`,`["spt_5HZtdKfC4xU0wvhEyYDWiY"]`
`Mưa Bóng Mây`,`true`,,`2019-07-14`,`281`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/bf60c2413dc3f104759d98a74053065b/bf60c2413dc3f104759d98a74053065b.jpg`,`spt_5YfGMJfnBwQJxIzrathVxs`,`["Mưa Bóng Mây"]`,`["spt_1984OVQ0KnJW80MiZYOrFF"]`
`Nghe Được Thì Nghe (feat. Pjnboys)`,`true`,,`2021-10-02`,`211`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/529beb0a839813dffd3800871d4d6e7c/529beb0a839813dffd3800871d4d6e7c.jpg`,`spt_6bO3fNliw6SxptDdr8j21B`,`["Nghe Được Thì Nghe (feat. Pjnboys)"]`,`["spt_1Vc9oJC8vSXfirygPAL2Du", "spt_3tPhATqpWFeuaZEmPMKvu1"]`
`Hột Xoàn (feat. HURRYKNG & Negav)`,`true`,,`2021-07-23`,`235`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/2d7a522e83223acdc6fe6d91098e1c6c/2d7a522e83223acdc6fe6d91098e1c6c.jpg`,`spt_6bTb5JTu5dcf65QhgTxbDP`,`["Hột Xoàn (feat. HURRYKNG & Negav)"]`,`["spt_6Zx90B1VRgR4TB01S87duQ", "spt_3L2ohE2NX2W5hAauL16VuQ", "spt_5ulyphh5uJrH4Gb1JpSMkV", "spt_4fg8aMZ23d2bxKz7r2vt9v", "spt_4IiJbbRn328Zxw8mtHb7bo"]`
`HIPHOP NEVER KHỚP`,`true`,,`2022-08-31`,`228`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/2f6305c3094e9619e1ac51ee3457982a/2f6305c3094e9619e1ac51ee3457982a.jpg`,`spt_6BxnOBhFRt6WGJWxNuP3ZF`,`["HIPHOP NEVER KHỚP"]`,`["spt_3tPhATqpWFeuaZEmPMKvu1", "spt_1Vc9oJC8vSXfirygPAL2Du"]`
`Mãi Yêu Em Thôi (feat. Tùng)`,`true`,,`2019-09-11`,`247`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/28a918956e6fe53d9c6c608398b2c7b5/28a918956e6fe53d9c6c608398b2c7b5.jpg`,`spt_6HErpoKDAtioAtYthjGJVl`,`["Mãi Yêu Em Thôi (feat. Tùng)"]`,`["spt_0gKFZe906MNldE7Pdhb1c2", "spt_03xckTFB2M94SboXDuDc2z"]`
`Lễ Tốt Nghiệp`,`true`,,`2023-07-27`,`240`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/9a07e91ea9d8fdd2ca33c63e6fb03f9a/9a07e91ea9d8fdd2ca33c63e6fb03f9a.jpg`,`spt_6HxPh8E9IkS7a76C84AxMP`,`["Lễ Tốt Nghiệp"]`,`["spt_1984OVQ0KnJW80MiZYOrFF"]`
`Cố Quên Em (feat. Ninh Bảo Văn)`,`true`,,`2019-09-11`,`361`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/70f1ba5126063bd4d27795ea3731d5bf/70f1ba5126063bd4d27795ea3731d5bf.jpg`,`spt_6onMnaNj5noImYuXnpqOet`,`["Cố Quên Em (feat. Ninh Bảo Văn)"]`,`["spt_5wO9vDgciEmIocch98VLLg", "spt_03xckTFB2M94SboXDuDc2z"]`
`Don't Let Me Down - Live`,`true`,,`2023-10-01`,`145`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/37627224d45fb91e52c35e9b548200aa/37627224d45fb91e52c35e9b548200aa.jpg`,`spt_6osYY3Qc1aB1NJKBvmE3TV`,`["Don't Let Me Down - Live"]`,`["spt_5Sel4YASFwEv80El2R4tWv", "spt_0VG0THjBbz0Oocdt3mTEOD", "spt_0N6HV62prScKXpkfy97S2Q", "spt_24Wn81dwdDeTCuB1BWGoVJ", "spt_6RUfMGubOnHT1p3nfeXpBl", "spt_49QLdUjNyaBYeGG2bwvbZB"]`
`Cà Lem Kem Chuối`,`true`,,`2021-01-04`,`166`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/eba32ab4802dd7a03f35867c89d89fa2/eba32ab4802dd7a03f35867c89d89fa2.jpg`,`spt_6VXLdHO5VS7OXBUke0WR0K`,`["Cà Lem Kem Chuối"]`,`["spt_2BAhRYk5QrGfs5KNo9gHr4"]`
`Lối`,`true`,,`2022-01-28`,`266`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/9eb3be12f1e8d3162eb18fbd19d517a7/9eb3be12f1e8d3162eb18fbd19d517a7.jpg`,`spt_6xosohakik47DfOjiAvkDl`,`["Lối"]`,`["spt_6A5x4aiq1BB5XKrdkHtqt1"]`
`LAVIE`,`true`,,`2020-12-18`,`200`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/993c7b71584b326d82ea748ff0c0130c/993c7b71584b326d82ea748ff0c0130c.jpg`,`spt_2gt7U6fkAhQHjKlDCZdybT`,`["LAVIE"]`,`["spt_30eFAXoU2kTjJPf2cq80B8"]`
`Người Yêu Mới`,`true`,,`2022-05-26`,`168`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/f43fbe84ef9efe824907a07c2d9aa008/f43fbe84ef9efe824907a07c2d9aa008.jpg`,`spt_6ZTGS3jKYWqSiOQpjbFeDR`,`["Người Yêu Mới"]`,`["spt_4HGrrevENLsGCTS9bwqUrm"]`
`Một Ngày Hạ`,`true`,,`2022-01-28`,`200`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/02b809af377d4c679f422cfec8d2b26b/02b809af377d4c679f422cfec8d2b26b.jpg`,`spt_7Clm3aPd8Nkkc21FHFO7pf`,`["Một Ngày Hạ"]`,`["spt_1984OVQ0KnJW80MiZYOrFF"]`
`Cái Giếng Hồn Nhiên`,`true`,,`2020-04-10`,`340`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/6ac9ed122c2714ba09bbdd223821d629/6ac9ed122c2714ba09bbdd223821d629.jpg`,`spt_7fIiHERW2R3S8YG6pChoVb`,`["Cái Giếng Hồn Nhiên"]`,`["spt_4uqZAHbX45ygzxhxkRwTwR"]`
`Sao Em Lại Tắt Máy - Lofi Version`,`true`,,`2022-11-25`,`204`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/abf7338978360b1a35ae2b5a69933a99/abf7338978360b1a35ae2b5a69933a99.jpg`,`spt_7HJzhyoqORzRubbSeaDw4o`,`["Sao Em Lại Tắt Máy - Lofi Version"]`,`["spt_4QC9UUJeYEo4wnbTvuOHLo", "spt_2Xlia1jlI7JDki4Xa42uyK", "spt_3euFcFd5Dc7JAz6t7oKg7m"]`
`Tiếng Gà Gáy`,`true`,,`2021-08-09`,`317`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/da560d607934d9efbb0c85233b3e6649/da560d607934d9efbb0c85233b3e6649.jpg`,`spt_7HtvenpIxniLIEZa2FQ6GY`,`["Tiếng Gà Gáy"]`,`["spt_5xRXdu46o9iCVUKlHclrZj"]`
`Khi xưa ta bé`,`true`,,`2016-01-01`,`221`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/42fb61fe0928657388b093138ff6cccb/42fb61fe0928657388b093138ff6cccb.jpg`,`spt_6PstVRXM3IkSQDPt1gcvbB`,`["Khi xưa ta bé"]`,`["spt_1CWwyDPjCowRTO4p6A7r6g"]`
`Cảm Ơn Vì Đã Nói Câu Từ Chối`,`true`,,`2018-12-08`,`257`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/e0ebeeef0c1c25d10ccf35379bff5a2e/e0ebeeef0c1c25d10ccf35379bff5a2e.jpg`,`spt_7KVNlq1w6FrD9HiWq5oWN5`,`["Cảm Ơn Vì Đã Nói Câu Từ Chối"]`,`["spt_1E6UYLIV5yRqnF1FFM97g3", "spt_1AgB1RkxZOp5XcCDfvVLUS"]`
`SUMMER TIME (Tiệc Bãi Biển)`,`true`,,`2023-12-14`,`171`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/b9cca6db37b5865f2124a52ecfe98315/b9cca6db37b5865f2124a52ecfe98315.jpg`,`spt_7oJbOGJ4M9FG7fQ1ZiVsKh`,`["SUMMER TIME (Tiệc Bãi Biển)"]`,`["spt_7KHN9D81AGKzY7bUSL78FA", "spt_3tPhATqpWFeuaZEmPMKvu1", "spt_1Vc9oJC8vSXfirygPAL2Du"]`
`Buồn Không Thể Buông`,`true`,,`2022-08-14`,`209`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/8ecc83666e3809a1ed5764cc4b4e2c8f/8ecc83666e3809a1ed5764cc4b4e2c8f.jpg`,`spt_7oOHsNCshX5HmwEGSWxaxd`,`["Buồn Không Thể Buông"]`,`["spt_1f3aY4gX0O9B59iQyZXY0I", "spt_1OnnVNvbz0OsApDXHUX2bM", "spt_6InVt9jASvsJY7qA60AGzf", "spt_76nos2JmvLyYGZ28ribrf7"]`
`Rapcoustic 5`,`true`,,`2019-10-10`,`547`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/7da50d9be242ab9919296a81e3b2f04b/7da50d9be242ab9919296a81e3b2f04b.jpg`,`spt_2ePBZnZ9I824PlUdRYxWzA`,`["Rapcoustic 5"]`,`["spt_4w5vfLTFKwpd16ZzmYwcXA", "spt_7H9jPV9qWyp6V629038aXU", "spt_1LEtM3AleYg1xabW6CRkpi"]`
`Let Victory Make History (Giải Đấu Aic 2020)`,`true`,,`2020-11-19`,`213`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/002054bfc456838bfa30536b178e3882/002054bfc456838bfa30536b178e3882.jpg`,`spt_1ONtJK27ov7tgKDZU71AFL`,`["Let Victory Make History (Giải Đấu Aic 2020)"]`,`["spt_0gGd4WhPXBSgDX6fdOHcOw", "spt_7KHN9D81AGKzY7bUSL78FA", "spt_3T3DOlgOEkr243zdzFCrXW"]`
`Liên khúc mừng Giáng sinh`,`true`,,`2016-01-01`,`373`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/307a64f7b1edb12dd858c0f0ffc46998/307a64f7b1edb12dd858c0f0ffc46998.jpg`,`spt_1pGeBntqP2RRpwQD6oiKQN`,`["Liên khúc mừng Giáng sinh"]`,`["spt_1AkUJUtunnBif6zJOLEuRZ"]`
`Đi Trên Con Đường Tự Do`,`true`,,`2022-01-05`,`260`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/1f36a07b44a37f123285e5944917876b/1f36a07b44a37f123285e5944917876b.jpg`,`spt_4R4ADHmRlC92VA7mfw8TMn`,`["Đi Trên Con Đường Tự Do"]`,`["spt_5byQpVpEUVoJUT6ufy4VEj", "spt_1KLRO4UHKmiwS0grGzFdgT"]`
`Chúa Tể Của Những Chiếc Sừng`,`true`,,`2020-08-30`,`177`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/d67f97879d99575c47515e733f221410/d67f97879d99575c47515e733f221410.jpg`,`spt_4zeEiID3XVbPzwNhHGTNOh`,`["Chúa Tể Của Những Chiếc Sừng"]`,`["spt_3KCwCM9okdx5d2iDbIxQ9l", "spt_2RmVHHCdiQb8yGa0eRhQjP"]`
`Dậy Đi Thôi`,`true`,,`2020-08-30`,`11`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/5f9c4aa7f43eaad6a802df0a6b19b5ba/5f9c4aa7f43eaad6a802df0a6b19b5ba.jpg`,`spt_5jCsJkY4P03Bnb2sNjwrb7`,`["Dậy Đi Thôi"]`,`["spt_67NTfKQXxFaG26LkSfHJfe", "spt_2RmVHHCdiQb8yGa0eRhQjP"]`
`Lặp Đi Lặp Lại`,`true`,,`2018-06-30`,`236`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/297afc5b93fb9e129a4563d2b6a717f2/297afc5b93fb9e129a4563d2b6a717f2.jpg`,`spt_5Vbr2zAU6P6L4fS7W0fIiP`,`["Lặp Đi Lặp Lại"]`,`["spt_2j3AXmye1FJXoGOXr6tufj"]`
`Đây Là Hiphop`,`true`,,`2020-08-30`,`276`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/f5fcffe0cec399ed2958e442a0fd6a09/f5fcffe0cec399ed2958e442a0fd6a09.jpg`,`spt_69AtD3UdCeXmzuMIz7EHma`,`["Đây Là Hiphop"]`,`["spt_21y9IGrPANcGeTbvchmjoO", "spt_2RmVHHCdiQb8yGa0eRhQjP"]`
